cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile,crop_x,crop_y
9283,2402,1051,2402.28,1051.08,-15.107843,60.228431,102,72.35,27.67,171.82,48.76,135.76,44.12,490.63,58.43,moderate,972.41,2513.6
9284,2414,1052,2412.87,1052.94,-15.29386,61.286842,114,124.45,60.94,197.51,49.43,137.99,46.87,521.17,57.88,rough,1039.26,2525.35
9285,2421,1052,2421.73,1053.45,-15.345263,62.172632,95,124.83,71.11,188.52,40.01,91.07,49.8,553.72,59.15,moderate,1095.22,2528.6
9286,2437,1055,2435.68,1055.12,-15.511579,63.568421,95,178.59,128.14,262.3,51.22,116.95,57.69,641.48,57.51,rough,1183.38,2539.1
9287,2444,1051,2445.22,1051.99,-15.198684,64.522368,76,235.89,119.57,303.29,56.17,173.49,61.08,679.25,55.2,rough,1243.64,2519.34
9288,2453,1057,2452.9,1055.51,-15.551389,65.290278,72,154.33,103.8,256.06,52.25,168.18,68.92,766.42,55.3,rough,1292.15,2541.62
9289,2461,1052,2461.73,1051.52,-15.151786,66.173214,112,149.05,47.13,423.01,66.38,354.54,72.96,811.35,49.27,rough,1347.92,2516.37
9290,2473,1057,2472.91,1056.03,-15.602521,67.290756,119,449.73,91.75,1158.09,78.84,748.24,84.64,941.24,34.55,severe,1418.51,2544.85
9291,2487,1051,2485.52,1051.47,-15.147368,68.551754,114,1043.79,630.19,1430.58,81.25,706.13,92.89,1032.92,31.97,severe,1498.17,2516.1
9292,2495,1056,2495.04,1057.02,-15.701835,69.50367,109,1166.08,822.88,1382.73,79.6,640.73,96.01,1067.65,33.11,severe,1558.3,2551.12
9293,2501,1051,2501.01,1051.55,-15.155208,70.101042,96,778.56,455.66,1167.71,79.07,646.43,89.57,996.07,35.54,severe,1596.03,2516.59
9294,2512,1052,2512.24,1053.94,-15.393694,71.224324,111,1108.64,793.07,1410.5,81.0,698.17,78.72,875.41,32.79,severe,1666.99,2531.66
9295,2523,1054,2522.24,1053.66,-15.365789,72.223684,114,924.31,192.83,1418.86,82.51,1012.81,68.83,765.42,28.21,severe,1730.11,2529.89
9296,2531,1056,2532.51,1055.06,-15.506429,73.251429,140,228.61,119.45,863.47,65.52,503.54,59.04,656.52,45.11,rough,1795.03,2538.78
9297,2547,1056,2545.27,1054.9,-15.489516,74.526613,124,319.24,156.14,699.16,68.41,521.76,46.66,518.9,44.86,rough,1875.58,2537.71
9298,2555,1051,2554.22,1050.4,-15.03956,75.421978,91,951.2,585.62,1267.24,80.27,662.45,36.86,409.9,37.58,severe,1932.14,2509.29
9299,2561,1054,2562.76,1054.56,-15.456034,76.275862,116,865.61,546.97,1228.58,79.77,590.91,29.95,333.0,40.75,severe,1986.08,2535.59
9300,2576,1053,2574.82,1053.84,-15.384167,77.4825,120,733.14,504.56,891.26,71.13,345.77,18.39,204.47,49.89,rough,2062.3,2531.05
9301,2583,1057,2582.65,1056.66,-15.666316,78.265263,95,647.87,442.76,738.75,65.86,327.89,12.1,134.56,51.35,rough,2111.74,2548.88
9302,2592,1051,2591.1,1053.62,-15.361765,79.110294,68,354.05,0.24,730.75,83.36,799.38,3.54,39.33,38.9,severe,2165.12,2529.64
9303,2634,1059,2634.0,1060.25,-16.025,83.4,36,-12.42,-65.6,49.86,60.21,164.23,2.04,22.65,60.75,moderate,2436.09,2571.53
9304,2641,1059,2641.89,1060.79,-16.078723,84.189362,47,-5.32,-52.29,37.22,53.76,206.98,2.91,32.4,59.37,moderate,2485.95,2574.93
9305,2653,1059,2651.92,1060.2,-16.02,85.192,25,-39.66,-66.63,-3.26,60.37,422.46,1.72,19.08,52.74,rough,2549.29,2571.22
9306,2734,1054,2734.79,1053.86,-15.385714,93.478571,14,-154.1,-720.4,26.9,83.05,2452.8,1.03,11.45,37.93,severe,3072.73,2531.15
9307,2742,1056,2740.5,1053.75,-15.375,94.05,4,-332.47,-369.47,-294.61,74.4,3290.16,1.0,11.12,37.93,severe,3108.82,2530.47
9442,2254,1067,2257.73,1066.2,-16.62,45.773333,15,-65.44,-79.33,-56.02,32.67,54.99,1.19,13.22,64.21,moderate,59.32,2609.12
9443,2266,1064,2265.33,1063.45,-16.345455,46.533333,33,-62.41,-82.61,-50.57,30.25,68.54,1.24,13.74,63.79,moderate,107.32,2591.78
9444,2275,1064,2274.95,1063.94,-16.393651,47.495238,63,-19.17,-48.94,4.48,26.96,62.3,4.93,54.83,63.73,moderate,168.08,2594.82
9445,2282,1063,2282.55,1063.4,-16.339759,48.255422,83,-9.84,-23.54,8.53,17.36,31.36,11.84,131.71,75.85,easy,216.1,2591.42
9446,2294,1062,2293.46,1063.14,-16.313793,49.345977,87,-14.79,-24.28,-3.84,12.99,19.8,19.52,217.05,83.34,easy,284.99,2589.78
9447,2304,1065,2303.81,1065.55,-16.555263,50.380702,114,-16.09,-31.57,22.65,16.81,55.08,24.52,272.65,75.23,easy,350.35,2605.03
9448,2312,1062,2312.25,1063.09,-16.308571,51.224762,105,28.79,-37.82,224.04,47.95,187.8,23.38,260.01,58.44,moderate,403.67,2589.45
9449,2323,1063,2324.01,1063.32,-16.332168,52.401399,143,53.61,-21.74,213.39,48.31,153.75,29.41,327.07,58.95,moderate,477.99,2590.94
9450,2337,1062,2335.01,1063.37,-16.336957,53.501087,92,73.25,19.45,166.75,53.58,124.82,34.18,380.1,59.43,moderate,547.46,2591.24
9451,2342,1063,2343.82,1063.04,-16.304082,54.381633,98,74.87,28.43,232.85,50.66,147.89,31.76,353.19,58.86,moderate,603.08,2589.16
9452,2356,1065,2355.57,1064.57,-16.456557,55.557377,122,60.87,32.95,95.39,43.52,104.67,33.03,367.34,60.2,moderate,677.35,2598.79
9453,2365,1064,2365.28,1065.4,-16.540404,56.528283,99,69.53,48.85,98.39,32.55,53.02,36.42,404.97,61.53,moderate,738.68,2604.09
9454,2374,1061,2373.69,1062.65,-16.265,57.36875,80,60.06,35.36,99.66,39.39,66.98,38.21,424.91,61.03,moderate,791.77,2586.69
9455,2381,1061,2382.03,1062.24,-16.223762,58.20297,101,56.44,15.66,206.96,52.51,176.01,43.44,483.05,57.31,rough,844.46,2584.09
9456,2392,1065,2392.07,1065.22,-16.521951,59.206504,123,269.14,110.54,472.96,65.85,276.73,52.9,588.25,52.35,rough,907.85,2602.92
9457,2402,1061,2402.82,1062.19,-16.218519,60.282222,135,289.43,48.52,553.39,72.2,351.36,55.19,613.76,49.76,rough,975.8,2583.76
9458,2415,1066,2415.55,1064.92,-16.491538,61.554615,130,194.2,110.64,475.89,55.19,286.55,59.15,657.76,52.05,rough,1056.18,2601.0
9459,2427,1063,2426.77,1063.42,-16.342282,62.677181,149,146.68,114.36,199.12,39.68,96.52,60.93,677.57,58.11,moderate,1127.09,2591.58
9460,2437,1063,2436.15,1065.25,-16.525,63.615,80,176.41,128.52,220.72,42.49,92.28,66.57,740.27,57.7,rough,1186.33,2603.12
9461,2441,1063,2443.05,1064.38,-16.438462,64.305495,91,230.22,173.42,283.33,50.1,121.8,69.47,772.47,56.28,rough,1229.94,2597.65
9462,2452,1061,2451.42,1063.32,-16.331959,65.142268,97,233.22,150.21,301.6,53.27,141.66,73.67,819.21,55.37,rough,1282.8,2590.92
9463,2462,1062,2462.57,1062.8,-16.279839,66.257258,124,129.36,53.42,276.34,56.79,202.48,80.97,900.35,53.58,rough,1353.23,2587.63
9464,2477,1063,2475.95,1063.57,-16.357377,67.595082,61,197.55,64.08,498.99,73.38,558.04,91.56,1018.13,41.42,severe,1437.74,2592.53
9465,2482,1062,2483.36,1060.92,-16.09186,68.336047,86,718.23,191.77,1185.92,83.87,880.54,95.98,1067.28,28.17,severe,1484.54,2575.76
9466,2492,1067,2491.73,1065.44,-16.543529,69.172941,85,644.99,178.94,1120.62,82.47,831.81,100.5,1117.55,29.79,severe,1537.41,2604.29
9467,2505,1066,2504.43,1063.82,-16.382075,70.443396,106,1080.56,664.93,1304.92,80.71,774.37,88.35,982.42,29.94,severe,1617.66,2594.09
9468,2514,1067,2513.76,1066.07,-16.607292,71.376042,96,439.71,86.21,1017.33,78.97,835.94,80.02,889.86,32.18,severe,1676.57,2608.32
9469,2522,1065,2522.72,1064.52,-16.451923,72.272115,104,207.68,107.05,705.82,60.52,481.2,71.01,789.61,45.13,rough,1733.17,2598.5
9470,2535,1065,2534.14,1064.4,-16.439583,73.413542,96,202.03,169.2,226.5,35.63,86.26,60.14,668.81,58.17,moderate,1805.27,2597.72
9471,2541,1067,2541.49,1066.01,-16.601449,74.149275,69,230.22,177.91,280.27,49.86,100.99,53.68,596.89,57.98,rough,1851.75,2607.95
9472,2551,1062,2551.7,1062.46,-16.245745,75.170213,94,305.0,196.72,630.54,59.47,373.66,42.9,477.03,49.8,rough,1916.24,2585.48
9473,2561,1066,2561.42,1064.18,-16.418,76.142,100,372.09,198.49,807.96,70.43,453.57,34.3,381.44,47.51,rough,1977.62,2596.36
9474,2573,1067,2573.77,1065.67,-16.567424,77.377273,132,645.35,379.41,926.99,75.1,393.37,24.01,267.02,48.53,rough,2055.65,2605.8
9475,2587,1063,2586.3,1063.46,-16.346392,78.629897,97,728.34,575.51,881.6,71.53,367.35,12.05,134.03,49.67,rough,2134.78,2591.83
9476,2594,1066,2594.19,1064.56,-16.455696,79.418987,79,575.52,-25.88,901.14,81.8,852.3,5.02,55.83,35.91,severe,2184.62,2598.74
9477,2600,1069,2598.88,1069.76,-16.976471,79.888235,34,275.52,-35.19,739.4,85.39,1042.13,2.45,27.27,36.29,severe,2214.26,2631.64
9478,2629,1064,2630.31,1065.19,-16.51875,83.03125,32,-51.32,-62.3,-36.41,30.95,121.03,2.07,23.01,62.1,moderate,2412.8,2602.72
9479,2636,1067,2636.67,1066.44,-16.64386,83.666667,57,-22.24,-44.28,9.77,29.69,105.29,6.81,75.78,62.27,moderate,2452.94,2610.62
9480,2647,1067,2646.76,1067.51,-16.75119,84.67619,84,45.41,-1.52,118.26,51.98,159.63,9.42,104.78,60.15,moderate,2516.7,2617.4
9481,2653,1064,2654.86,1065.27,-16.52716,85.48642,81,36.99,-57.3,132.36,60.71,224.14,5.31,59.01,58.46,moderate,2567.88,2603.25
9482,2667,1068,2664.81,1067.44,-16.744444,86.480952,63,146.98,-58.53,596.97,76.34,626.78,3.29,36.61,45.45,rough,2630.71,2616.98
9483,2674,1067,2674.69,1069.31,-16.930952,87.469048,42,306.44,-23.64,586.79,82.25,696.2,2.81,31.28,42.43,rough,2693.12,2628.76
9484,2686,1069,2684.08,1069.51,-16.951282,88.407692,39,79.73,-40.97,331.7,76.74,494.67,2.51,27.94,49.99,rough,2752.41,2630.04
9485,2692,1069,2693.23,1069.43,-16.943333,89.323333,30,-52.53,-85.92,-32.33,44.12,372.13,1.52,16.91,54.32,rough,2810.25,2629.54
9486,2702,1067,2703.2,1068.0,-16.8,90.32,5,-630.26,-1359.18,-80.28,83.71,2524.3,1.0,11.12,37.93,severe,2873.21,2620.49
9487,2737,1060,2736.06,1059.88,-15.9875,93.60625,16,-50.68,-465.4,112.23,83.56,2704.0,1.11,12.39,37.93,severe,3080.79,2569.16
9488,2740,1065,2739.12,1065.0,-16.5,93.9125,8,-69.23,-137.27,-1.92,73.64,1638.14,1.0,11.12,37.93,severe,3100.14,2601.54
9625,2256,1078,2256.0,1080.0,-18.0,45.6,3,-80.29,-89.13,-67.06,34.74,125.18,1.0,11.12,62.04,moderate,48.37,2696.29
9626,2262,1079,2264.29,1080.0,-18.0,46.429412,51,-24.43,-73.79,8.64,52.67,152.39,2.69,29.9,61.08,moderate,100.76,2696.29
9627,2273,1071,2274.11,1072.86,-17.286111,47.411111,108,2.17,-67.22,32.06,35.38,92.11,5.29,58.87,62.77,moderate,162.77,2651.19
9628,2287,1072,2285.72,1072.49,-17.249153,48.572034,118,-0.66,-21.76,30.7,23.06,39.82,16.41,182.53,65.32,moderate,236.1,2648.86
9629,2295,1074,2295.77,1073.32,-17.332258,49.577419,93,-3.74,-9.05,5.61,13.59,20.78,26.31,292.55,81.82,easy,299.61,2654.11
9630,2306,1077,2306.64,1076.62,-17.661864,50.663559,118,5.54,-15.0,59.34,27.51,85.33,35.09,390.15,60.98,moderate,368.22,2674.93
9631,2317,1076,2315.39,1074.89,-17.488889,51.538889,90,102.83,-7.69,259.3,61.18,205.45,35.52,394.98,56.66,rough,423.51,2664.0
9632,2322,1075,2323.14,1073.77,-17.377381,52.314286,84,75.06,40.07,175.21,42.63,123.38,37.54,417.46,59.24,moderate,472.49,2656.96
9633,2333,1076,2333.16,1074.84,-17.484444,53.316296,135,57.94,24.32,88.46,32.53,56.83,43.58,484.58,61.0,moderate,535.78,2663.72
9634,2345,1073,2344.0,1073.26,-17.326415,54.4,106,59.15,28.14,118.16,38.6,70.26,41.79,464.73,60.7,moderate,604.24,2653.74
9635,2351,1073,2352.31,1073.16,-17.315663,55.231325,83,66.37,29.55,106.04,47.38,72.79,41.25,458.69,60.61,moderate,656.75,2653.06
9636,2364,1077,2364.55,1075.46,-17.546296,56.45463,108,57.68,34.99,76.27,26.7,48.03,45.63,507.42,61.14,moderate,734.03,2667.63
9637,2376,1075,2375.41,1074.11,-17.411382,57.54065,123,72.33,26.91,300.23,45.76,193.04,48.77,542.34,56.34,rough,802.63,2659.11
9638,2385,1075,2384.67,1074.84,-17.483636,58.467273,110,282.49,79.74,450.35,68.41,297.37,54.57,606.82,51.52,rough,861.16,2663.67
9639,2393,1076,2393.59,1074.95,-17.495455,59.359091,88,394.05,286.65,535.33,62.99,224.86,60.59,673.75,52.75,rough,917.49,2664.42
9640,2406,1076,2404.88,1075.08,-17.507921,60.488119,101,585.04,437.25,747.37,66.05,281.27,67.67,752.51,49.45,rough,988.81,2665.21
9641,2412,1072,2412.78,1072.77,-17.276699,61.27767,103,448.84,226.95,702.06,70.81,403.65,66.43,738.68,46.49,rough,1038.68,2650.6
9642,2427,1077,2424.47,1075.14,-17.514286,62.446753,77,282.08,158.38,382.34,62.75,194.46,71.19,791.66,53.62,rough,1112.53,2665.61
9643,2431,1077,2432.27,1075.0,-17.5,63.226506,83,214.62,141.33,264.04,52.72,134.4,73.7,819.5,55.7,rough,1161.79,2664.71
9644,2447,1077,2445.62,1075.05,-17.504717,64.562264,106,237.92,170.99,311.59,54.35,124.02,79.82,887.59,55.48,rough,1246.16,2665.0
9645,2454,1076,2454.38,1074.28,-17.427835,65.438144,97,283.37,225.94,306.66,35.62,84.54,84.09,935.09,56.17,rough,1301.49,2660.15
9646,2464,1074,2464.17,1074.12,-17.412403,66.417054,129,236.05,148.59,324.88,50.01,150.4,90.19,1002.93,53.98,rough,1363.32,2659.17
9647,2474,1071,2473.25,1072.09,-17.208772,67.324561,114,116.41,47.65,197.67,50.85,150.71,95.08,1057.24,54.32,rough,1420.65,2646.31
9648,2482,1072,2482.69,1073.61,-17.361417,68.269291,127,106.96,39.64,282.23,58.18,257.49,103.13,1146.76,50.51,rough,1480.33,2655.95
9649,2494,1071,2494.92,1072.92,-17.291667,69.491667,108,275.35,43.27,749.64,73.4,607.15,100.02,1112.22,38.89,severe,1557.54,2651.55
9650,2506,1071,2505.75,1073.0,-17.3,70.574713,87,323.44,53.58,908.29,76.62,793.01,89.78,998.33,33.52,severe,1625.95,2652.07
9651,2516,1077,2514.78,1077.52,-17.752128,71.47766,94,140.74,69.47,211.23,51.95,181.72,82.64,918.95,54.05,rough,1682.99,2680.63
9652,2522,1073,2523.58,1073.64,-17.363529,72.357647,85,137.24,89.24,203.8,49.94,115.78,73.07,812.5,56.75,rough,1738.58,2656.08
9653,2535,1074,2534.02,1073.87,-17.387097,73.402151,93,207.55,127.9,289.05,46.76,115.17,63.31,704.0,57.03,rough,1804.55,2657.57
9654,2546,1071,2546.67,1071.98,-17.197826,74.667391,92,286.74,236.71,369.28,54.41,126.39,50.93,566.34,57.06,rough,1884.48,2645.62
9655,2556,1074,2555.43,1075.01,-17.500901,75.543243,111,286.8,211.89,375.68,56.09,152.13,44.37,493.37,56.7,rough,1939.8,2664.76
9656,2563,1071,2563.62,1071.86,-17.186364,76.362121,66,329.17,237.89,429.61,60.74,289.77,35.8,398.15,52.75,rough,1991.53,2644.89
9657,2571,1074,2572.27,1074.88,-17.488,77.227,100,474.87,323.49,613.04,67.47,255.85,28.65,318.64,53.46,rough,2046.16,2663.95
9658,2587,1075,2584.72,1074.5,-17.449573,78.471795,117,512.74,414.97,679.45,70.84,311.81,16.9,187.98,52.29,rough,2124.79,2661.52
9659,2593,1074,2593.7,1074.6,-17.46,79.37,70,814.29,585.77,1000.21,79.45,636.37,8.96,99.61,41.02,severe,2181.53,2662.18
9660,2603,1076,2602.19,1077.17,-17.717308,80.219231,52,392.27,-57.62,972.16,83.03,1004.76,3.11,34.62,35.59,severe,2235.17,2678.43
9661,2616,1078,2615.95,1080.29,-18.029268,81.595122,41,-10.27,-62.54,125.22,63.15,217.52,2.21,24.52,59.09,moderate,2322.08,2698.14
9662,2625,1074,2627.02,1075.26,-17.526,82.702,50,66.8,-60.71,289.02,70.65,362.1,2.79,31.02,54.17,rough,2392.0,2666.35
9663,2636,1073,2634.64,1073.49,-17.349254,83.464179,67,68.16,-34.25,286.48,66.3,288.12,7.71,85.76,56.14,rough,2440.15,2655.18
9664,2641,1074,2642.33,1074.2,-17.42029,84.233333,69,133.07,0.2,392.89,71.23,359.63,14.08,156.6,53.12,rough,2488.73,2659.67
9665,2656,1076,2656.5,1074.92,-17.491743,85.649541,109,26.33,-58.03,143.79,60.27,248.07,6.91,76.82,57.67,rough,2578.19,2664.18
9666,2667,1072,2666.68,1073.91,-17.390541,86.667568,74,205.34,-63.37,528.62,74.44,543.83,3.97,44.2,47.66,rough,2642.49,2657.79
9667,2677,1077,2677.68,1075.44,-17.544118,87.767647,68,318.97,48.89,527.72,80.37,568.55,4.84,53.86,46.19,rough,2711.98,2667.49
9668,2687,1073,2686.22,1074.59,-17.458621,88.622414,58,4.13,-50.57,238.66,55.78,414.43,5.33,59.27,52.73,rough,2765.98,2662.09
9669,2694,1075,2693.09,1075.48,-17.548485,89.309091,33,-56.57,-70.26,-45.23,28.6,224.84,1.41,15.73,58.91,moderate,2809.35,2667.77
9670,2700,1076,2699.75,1077.25,-17.725,89.975,8,-132.6,-342.64,-70.42,65.72,1127.02,1.0,11.12,37.93,severe,2851.42,2678.92
9671,2739,1070,2740.0,1072.5,-17.25,94.0,16,-90.15,-432.36,87.25,83.72,2317.58,1.19,13.25,37.92,severe,3105.66,2648.91
9672,2747,1074,2745.37,1074.71,-17.470732,94.536585,41,-38.5,-235.05,9.03,54.57,1294.81,1.74,19.38,37.88,severe,3139.56,2662.86
9673,2750,1079,2748.0,1079.57,-17.956522,94.8,23,-30.31,-148.53,13.07,58.67,1381.89,2.51,27.93,37.83,severe,3156.2,2693.54
9862,2676,1080,2676.5,1079.54,-17.953846,87.65,26,216.95,-21.1,445.39,86.18,699.92,1.48,16.51,42.91,rough,2704.55,2693.37
