burg_candidate_rank,cell_id,x,y,lat,lon,settlement_desirability,population_estimate,local_population_radius_sum,connectivity_score,strategic_score,burg_candidate_score,coastal_flag,water_flag
2093,2420,2246.88,1614.94,-0.881159,80.404655,0.38484,88.67,2859.84,0.5499,37.943,38.1203,False,False
2094,1361,2192.9,689.1,13.775752,79.550074,0.4217,68.23,6299.36,0.3821,37.982,38.1184,False,False
2095,2300,2733.23,1482.42,1.216765,88.103996,0.37379,142.2,677.73,0.6016,37.8214,38.1058,True,True
2096,179,557.49,112.05,22.910988,53.65995,0.42257,68.37,4455.87,0.3884,37.9398,38.0765,False,False
2097,537,1201.97,297.86,19.969476,63.862618,0.42697,69.08,2343.57,0.3832,37.9162,38.0543,False,False
2098,4207,810.88,2634.94,-17.028858,57.671242,0.42641,68.99,2603.46,0.382,37.8847,38.0227,False,False
2099,2969,1686.29,2036.18,-7.549869,71.529866,0.42497,68.76,3582.5,0.3814,37.8851,38.0226,False,False
2100,3619,167.06,2387.8,-13.116328,47.478985,0.36822,106.03,3617.52,0.6007,37.7505,37.9626,False,False
2101,1183,113.97,630.15,14.709033,46.638561,0.36456,131.71,4496.09,0.6034,37.6389,37.9023,True,False
2102,458,525.07,269.78,20.413974,53.146706,0.38705,73.53,6278.49,0.5081,37.753,37.9001,False,False
2103,3125,2630.28,2097.29,-8.517298,86.474196,0.38721,81.18,3162.0,0.527,37.7372,37.8995,False,False
2104,291,583.22,177.77,21.870632,54.067168,0.38634,71.38,5246.64,0.5172,37.7438,37.8866,False,False
2105,345,563.59,208.7,21.380967,53.756504,0.38729,76.01,5488.35,0.5107,37.7241,37.8762,False,False
2106,462,652.98,269.48,20.418786,55.171639,0.38933,64.4,5464.42,0.5039,37.7449,37.8737,False,False
2107,974,43.52,532.24,16.259005,45.523227,0.368,104.01,3103.2,0.5997,37.6552,37.8632,False,False
2108,3308,2835.8,2177.28,-9.783605,89.727814,0.36695,141.58,2977.93,0.5993,37.5573,37.8405,True,True
2109,79,820.52,48.2,23.921847,57.823965,0.42348,68.52,2077.45,0.385,37.665,37.8021,False,False
2110,3776,1103.4,2448.31,-14.074305,62.302125,0.42273,68.4,3321.79,0.3798,37.6642,37.801,False,False
2111,981,269.94,522.35,16.415529,49.107753,0.38047,78.05,7563.98,0.5199,37.6417,37.7977,False,False
2112,3777,1139.06,2438.08,-13.912361,62.866674,0.42247,68.35,3426.56,0.3799,37.6601,37.7968,False,False
2113,976,111.66,532.04,16.262159,46.602023,0.3654,101.16,4603.39,0.5947,37.5555,37.7578,False,False
2114,1105,2095.63,555.84,15.88542,78.010147,0.42207,68.29,3473.89,0.379,37.6197,37.7562,False,False
2115,3019,1323.86,2059.46,-7.918375,65.792272,0.41995,67.95,4729.62,0.3775,37.5875,37.7234,False,False
2116,683,1894.64,371.07,18.810494,74.828344,0.36148,127.38,4974.33,0.6006,37.4219,37.6766,True,False
2117,1953,83.92,1102.99,7.223465,46.162832,0.36276,135.96,3921.8,0.6003,37.3864,37.6584,True,True
2118,226,298.94,148.05,22.341127,49.566876,0.40422,65.4,4404.86,0.439,37.5239,37.6548,False,False
2119,2524,2256.72,1706.7,-2.333771,80.560408,0.37968,85.14,3477.33,0.5391,37.4491,37.6194,False,False
2120,519,618.63,299.3,19.946711,54.627794,0.41516,67.17,5240.83,0.3859,37.4552,37.5895,False,False
2121,1847,1582.54,1008.76,8.715247,69.887514,0.41966,67.9,3683.96,0.3771,37.4373,37.5731,False,False
2122,3259,555.35,2194.9,-10.062499,53.625954,0.36877,86.67,8460.21,0.5454,37.363,37.5363,False,False
2123,1373,114.02,740.91,12.955607,46.639398,0.36117,134.94,4820.64,0.5934,37.2523,37.5222,True,True
2124,1185,178.08,622.91,14.823567,47.653532,0.36737,91.99,5735.27,0.5663,37.3187,37.5027,False,False
2125,4036,468.55,2578.33,-16.132527,52.251971,0.41795,67.62,4252.43,0.3759,37.3586,37.4938,False,False
2126,3461,1361.79,2291.06,-11.584769,66.392731,0.41858,67.72,3561.8,0.3768,37.339,37.4744,False,False
2127,2968,1654.69,2029.68,-7.44697,71.029626,0.41842,67.7,3438.94,0.3769,37.3155,37.4509,False,False
2128,4227,1449.16,2636.63,-17.055578,67.775908,0.41984,67.93,2310.15,0.3779,37.3023,37.4381,False,False
2129,820,2038.47,451.05,17.544303,77.105284,0.35627,121.17,6975.88,0.5955,37.1912,37.4335,True,False
2130,627,69.71,363.46,18.930909,45.937945,0.37642,81.87,5165.24,0.5308,37.2649,37.4287,False,False
2131,479,1194.71,269.95,20.411374,63.747768,0.41957,67.88,2312.92,0.3781,37.2864,37.4221,False,False
2132,4099,3073.6,2560.3,-15.847166,93.492387,0.3625,133.37,3186.8,0.5928,37.1446,37.4113,True,True
2133,4317,1524.02,2668.58,-17.5613,68.96098,0.41973,67.91,1744.1,0.3777,37.2252,37.361,False,False
2134,3680,15.67,2416.45,-13.569876,45.082296,0.36153,100.32,3373.23,0.5923,37.0884,37.2891,False,False
2135,1184,148.88,628.08,14.741738,47.19119,0.36012,97.2,5481.02,0.5841,37.0872,37.2816,False,False
2136,829,12.87,459.08,17.417209,45.037968,0.37796,82.06,2806.97,0.5318,37.1168,37.2809,False,False
2137,4291,685.15,2671.6,-17.609138,55.680846,0.41775,67.59,2382.87,0.3764,37.1341,37.2693,False,False
2138,4286,529.61,2669.36,-17.573617,53.218595,0.4175,67.55,2349.4,0.3764,37.1118,37.2469,False,False
2139,80,851.85,47.76,23.928793,58.31995,0.41677,67.43,2103.63,0.3803,37.1,37.2349,False,False
2140,2145,1583.38,1330.93,3.614904,69.900745,0.40287,65.18,7313.73,0.401,37.0856,37.216,False,False
2141,585,880.03,331.16,19.442348,58.766034,0.36641,90.49,4610.3,0.5609,37.0201,37.2011,False,False
2142,2839,2603.87,1927.42,-5.828027,86.056118,0.36343,98.6,2473.51,0.5851,36.9893,37.1865,False,False
2143,1250,178.73,654.91,14.317004,47.663841,0.3648,90.13,5698.28,0.5592,37.0023,37.1826,False,False
2144,4292,715.12,2662.5,-17.46515,56.155313,0.4159,67.29,2516.61,0.3753,36.9958,37.1304,False,False
2145,1664,1485.57,887.03,10.642396,68.35235,0.41307,66.83,4427.05,0.3737,36.9883,37.1219,False,False
2146,1536,2582.38,776.56,12.391141,85.715932,0.35791,129.36,2781.65,0.5981,36.8616,37.1203,True,False
2147,2860,1618.03,1961.32,-6.364683,70.449278,0.41371,66.94,3919.18,0.3735,36.9709,37.1048,False,False
2148,3123,2570.43,2090.34,-8.407175,85.526746,0.38016,76.07,3163.9,0.5111,36.9437,37.0958,False,False
2149,3000,2733.7,2035.11,-7.532872,88.111463,0.35706,112.83,3723.09,0.5947,36.8514,37.077,True,False
2150,4379,554.98,2687.99,-17.868673,53.62014,0.41553,67.23,2325.88,0.3747,36.9355,37.07,False,False
2151,4015,2187.78,2546.48,-15.62833,79.468959,0.35907,103.29,2605.47,0.594,36.8513,37.0579,False,False
2152,134,847.57,75.63,23.487664,58.252152,0.41365,66.93,2390.49,0.3783,36.8739,37.0078,False,False
2153,2990,2417.86,2025.99,-7.388563,83.111345,0.3793,75.08,3295.65,0.5077,36.8352,36.9854,False,False
2154,581,750.12,329.1,19.474928,56.709447,0.37438,76.0,5403.98,0.5126,36.8175,36.9695,False,False
2155,4404,1364.37,2689.24,-17.888359,66.433598,0.41361,66.92,1980.92,0.3758,36.7765,36.9104,False,False
2156,2743,2581.05,1885.86,-5.170077,85.694885,0.35697,101.98,2610.35,0.5922,36.6696,36.8735,False,False
2157,2487,2255.83,1680.14,-1.91333,80.5463,0.36217,92.45,3374.47,0.5657,36.6558,36.8407,False,False
2158,1891,1679.12,1032.56,8.338376,71.416427,0.40986,66.31,4410.86,0.3703,36.6936,36.8263,False,False
2159,233,525.14,146.13,22.371529,53.147707,0.40644,65.76,5187.41,0.3782,36.6819,36.8134,False,False
2160,3695,589.5,2414.1,-13.532723,54.166635,0.40459,65.46,6152.34,0.3786,36.6692,36.8001,False,False
2161,509,301.0,297.45,19.975886,49.59938,0.37293,72.8,6683.68,0.5007,36.6487,36.7943,False,False
2162,1410,1872.86,724.86,13.209719,74.483576,0.41113,66.52,2725.52,0.3719,36.6165,36.7495,False,False
2163,2215,12.25,1414.42,2.2932,45.028235,0.35669,114.04,1095.28,0.595,36.52,36.748,True,False
2164,2985,2194.69,2035.04,-7.531823,79.578399,0.35723,96.55,2918.8,0.5806,36.515,36.7081,False,False
2165,517,551.35,307.74,19.81305,53.562686,0.40374,65.32,5839.11,0.3789,36.5761,36.7067,False,False
2166,2744,2600.2,1879.3,-5.066324,85.998063,0.35336,126.84,2389.23,0.5959,36.4487,36.7023,True,False
2167,634,298.87,370.94,18.812589,49.565764,0.36601,78.62,6475.71,0.5213,36.4975,36.6548,False,False
2168,4352,2673.55,2672.62,-17.625295,87.159274,0.35734,94.57,3317.11,0.5748,36.4652,36.6543,False,False
2169,1537,2603.47,785.68,12.24676,86.049739,0.35438,129.64,2486.83,0.588,36.3925,36.6518,True,False
2170,4442,2577.44,2691.52,-17.924469,85.637685,0.37797,71.82,3020.92,0.4965,36.507,36.6506,False,False
2171,338,338.26,210.39,21.354205,50.189314,0.38621,62.49,5772.81,0.4465,36.5235,36.6485,False,False
2172,4377,491.23,2688.23,-17.872435,52.611015,0.41038,66.4,2321.12,0.3714,36.5051,36.6379,False,False
2173,71,554.06,40.53,24.043203,53.605547,0.40903,66.18,2647.11,0.3733,36.4804,36.6128,False,False
2174,2811,1584.88,1929.35,-5.858543,69.924563,0.40705,65.86,4451.88,0.369,36.4743,36.606,False,False
2175,2069,12.84,1235.1,5.13202,45.037624,0.35188,121.22,2585.22,0.5944,36.3391,36.5815,True,False
2176,2091,12.53,1265.63,4.64868,45.032617,0.35245,129.32,2436.04,0.5872,36.2335,36.4921,True,False
2177,4238,1797.52,2637.93,-17.076112,73.290859,0.40747,65.93,2547.0,0.3714,36.3231,36.455,False,False
2178,2108,1900.87,1265.74,4.647018,74.926957,0.37061,74.57,4283.72,0.5059,36.2938,36.4429,False,False
2179,218,47.88,144.55,22.39655,45.592269,0.37141,74.64,3411.15,0.5072,36.2724,36.4217,False,False
2180,1954,108.57,1102.91,7.224672,46.553011,0.34812,109.47,4212.99,0.5897,36.1758,36.3947,True,False
2181,2952,1136.8,2026.38,-7.394752,62.830923,0.40015,64.74,7320.27,0.3639,36.2227,36.3521,False,False
2182,2213,2123.4,1389.98,2.680207,78.449797,0.36713,78.66,3518.25,0.5188,36.1857,36.343,False,False
2183,3981,1099.31,2550.47,-15.691503,62.237434,0.40508,65.54,3188.83,0.3691,36.1851,36.3162,False,False
2184,2018,107.79,1161.68,6.294364,46.540646,0.35166,93.58,3913.92,0.574,36.1116,36.2987,False,False
2185,4264,2739.9,2643.78,-17.168688,88.209558,0.36526,78.16,4307.72,0.5181,36.1312,36.2876,False,False
2186,633,275.2,365.93,18.891849,49.190951,0.35946,79.48,6786.03,0.5244,36.118,36.277,False,False
2187,2435,1680.08,1650.44,-1.443188,71.43165,0.40435,65.42,3512.77,0.3668,36.129,36.2598,False,False
2188,4155,1781.27,2602.67,-16.517954,73.033617,0.40494,65.52,2698.32,0.3693,36.1201,36.2511,False,False
2189,1526,2001.74,783.5,12.281236,76.523717,0.40357,65.3,3636.74,0.3664,36.0805,36.2111,False,False
2190,26,843.2,15.56,24.438622,58.183046,0.40525,65.57,1586.04,0.3723,36.067,36.1981,False,False
2191,220,107.88,148.82,22.328897,46.542183,0.36521,75.34,4726.94,0.5103,36.0369,36.1875,False,False
2192,3907,968.11,2505.17,-14.974472,60.160483,0.40315,65.23,3527.08,0.3666,36.0414,36.1719,False,False
2193,1479,2543.96,740.68,12.959151,85.107621,0.34615,123.06,3765.82,0.5847,35.8895,36.1356,True,False
2194,698,150.09,394.4,18.441115,47.210446,0.36868,67.47,6069.78,0.4822,35.9398,36.0748,False,False
2195,580,720.79,337.51,19.341818,56.245122,0.36484,72.54,5323.0,0.5012,35.9168,36.0618,False,False
2196,4047,811.25,2574.21,-16.067306,57.677129,0.40191,65.03,3477.79,0.3657,35.9289,36.059,False,False
2197,1542,171.77,813.23,11.810659,47.553619,0.35415,85.09,5244.3,0.5427,35.8848,36.055,False,False
2198,1912,53.42,1070.31,7.740883,45.679941,0.3502,91.69,3739.81,0.5674,35.8669,36.0503,False,False
2199,3319,656.6,2228.17,-10.589177,55.22892,0.34713,87.73,7611.5,0.5538,35.8572,36.0326,False,False
2200,577,623.63,329.69,19.465566,54.706984,0.39869,64.51,4804.32,0.3673,35.8818,36.0108,False,False
2201,3320,682.94,2215.71,-10.391972,55.645974,0.34494,91.38,6675.73,0.5665,35.8182,36.001,False,False
2202,383,1749.96,221.8,21.173624,72.53782,0.34573,103.67,2773.81,0.5857,35.7618,35.9691,True,False
2203,1302,2185.88,656.78,14.28749,79.438979,0.39515,63.93,6059.95,0.3709,35.8401,35.9679,False,False
2204,1635,2128.55,844.4,11.317215,78.531321,0.39823,64.43,5365.84,0.3625,35.8291,35.958,False,False
2205,3683,113.58,2414.27,-13.53536,46.632387,0.34799,89.8,4982.07,0.5622,35.7622,35.9418,False,False
2206,501,18.26,305.59,19.847079,45.12338,0.36705,71.35,3486.27,0.496,35.7663,35.909,False,False
2207,1796,309.21,970.3,9.324037,49.729351,0.34103,109.51,5205.8,0.5846,35.6892,35.9082,True,False
2208,2155,1911.88,1327.29,3.672636,75.101292,0.36689,69.98,4340.74,0.4912,35.7679,35.9079,False,False
2209,680,1805.3,365.51,18.898564,73.414013,0.34292,116.95,3279.81,0.587,35.6425,35.8764,True,False
2210,1789,96.89,986.84,9.062226,46.368224,0.34138,112.89,4320.8,0.5861,35.6374,35.8632,True,False
2211,1793,200.48,977.0,9.21804,48.0081,0.34037,109.47,5133.82,0.5846,35.6329,35.8519,True,False
2212,1695,45.44,907.43,10.319411,45.553729,0.34599,92.6,3260.8,0.5724,35.5981,35.7833,False,False
2213,518,584.48,302.7,19.892827,54.08713,0.38881,62.91,5000.66,0.393,35.6559,35.7817,False,False
2214,1112,2324.04,556.43,15.876081,81.626165,0.33796,94.03,7305.31,0.5766,35.5701,35.7582,False,False
2215,830,41.75,462.78,17.358643,45.495315,0.36263,73.62,3582.23,0.5043,35.6089,35.7561,False,False
2216,4251,2218.47,2637.65,-17.071693,79.954877,0.34623,93.86,2568.91,0.5739,35.5609,35.7486,False,False
2217,2562,2261.44,1738.14,-2.83162,80.635101,0.35692,79.15,4185.97,0.5218,35.5836,35.7419,False,False
2218,2016,49.04,1172.6,6.121432,45.610689,0.35211,85.2,3230.47,0.5447,35.5365,35.7069,False,False
2219,626,46.17,371.1,18.809957,45.565278,0.36418,70.24,3995.82,0.4929,35.5635,35.704,False,False
2220,390,210.92,238.61,20.907429,48.173366,0.36227,67.71,6129.99,0.4844,35.5234,35.6588,False,False
2221,2880,2382.86,1970.15,-6.504527,82.557318,0.36712,66.12,3986.26,0.4782,35.509,35.6413,False,False
2222,1671,1717.09,875.96,10.817546,72.01756,0.39809,64.41,2704.76,0.3627,35.5088,35.6376,False,False
2223,248,1012.01,148.04,22.341214,60.855431,0.39748,64.31,2812.16,0.3643,35.5069,35.6356,False,False
2224,2010,1932.91,1136.86,6.687301,75.434078,0.34807,85.52,4731.68,0.5459,35.4429,35.614,False,False
2225,697,115.22,405.77,18.261183,46.658389,0.36286,65.73,6259.51,0.4767,35.4423,35.5738,False,False
2226,2641,2257.08,1805.74,-3.901776,80.566102,0.35576,76.22,4882.91,0.5127,35.4173,35.5698,False,False
2227,728,1233.84,399.23,18.364618,64.367231,0.39719,64.26,2566.51,0.3625,35.4248,35.5533,False,False
2228,2114,16.28,1290.43,4.256105,45.092079,0.34042,114.06,2217.68,0.5861,35.3212,35.5493,True,False
2229,1748,205.19,939.43,9.812731,48.082631,0.33656,100.11,5711.98,0.5798,35.3404,35.5407,True,False
2230,2625,1744.89,1806.94,-3.920815,72.457568,0.39602,64.07,3227.8,0.3615,35.4003,35.5285,False,False
2231,643,592.11,370.16,18.824932,54.208011,0.39271,63.54,4216.22,0.3682,35.3982,35.5253,False,False
2232,3892,495.99,2510.94,-15.065714,52.68627,0.39403,63.75,4597.37,0.3598,35.3879,35.5154,False,False
2233,520,659.27,305.04,19.855862,55.271252,0.39069,63.21,5484.36,0.3666,35.3734,35.4998,False,False
2234,3,115.46,16.28,24.427127,46.66219,0.36309,70.85,2329.84,0.4964,35.3518,35.4935,False,False
2235,1247,83.31,653.65,14.336898,46.153194,0.33956,95.37,3455.1,0.5804,35.3013,35.492,False,False
2236,1049,76.63,554.73,15.902915,46.047407,0.34438,87.09,4264.21,0.5548,35.2837,35.4579,False,False
2237,3128,2731.54,2096.64,-8.506974,88.077205,0.35763,73.86,3776.21,0.5036,35.2578,35.4055,False,False
2238,18,586.99,17.7,24.404678,54.126979,0.39542,63.98,1918.96,0.3643,35.2525,35.3804,False,False
2239,2598,2164.1,1766.97,-3.28799,79.094096,0.35838,72.31,3937.87,0.4978,35.2273,35.3719,False,False
2240,3546,2160.54,2322.24,-12.078452,79.037781,0.35843,74.29,2534.52,0.5058,35.2089,35.3575,False,False
2241,11,364.42,11.71,24.499494,50.603459,0.39545,63.98,1914.67,0.3627,35.226,35.354,False,False
2242,1203,785.3,621.85,14.840322,57.266381,0.35926,68.03,5126.2,0.4854,35.2064,35.3425,False,False
2243,76,716.81,46.52,23.948501,56.182054,0.39421,63.78,2074.58,0.3656,35.2081,35.3356,False,False
2244,1696,97.67,905.61,10.348182,46.380477,0.33609,119.81,4387.78,0.5761,35.0851,35.3247,True,False
2245,1484,143.18,784.22,12.269947,47.101,0.34345,85.28,4864.83,0.5461,35.1309,35.3015,False,False
2246,1048,51.61,559.98,15.819796,45.651314,0.33554,116.6,3357.46,0.5838,35.0623,35.2955,True,False
2247,4313,1386.35,2668.66,-17.562682,66.781633,0.39456,63.84,1962.58,0.3625,35.1635,35.2912,False,False
2248,28,907.87,17.41,24.409208,59.206737,0.39471,63.86,1599.76,0.3635,35.1501,35.2778,False,False
2249,652,913.93,366.69,18.879881,59.302654,0.3484,79.64,4335.94,0.5275,35.0887,35.248,False,False
2250,4285,502.96,2674.75,-17.658965,52.796598,0.39309,63.6,2411.74,0.3596,35.0599,35.1871,False,False
2251,4315,1456.96,2669.89,-17.582063,67.899415,0.3936,63.68,1892.09,0.3606,35.0533,35.1807,False,False
2252,4436,2385.26,2690.62,-17.910305,82.595364,0.35576,73.54,3204.33,0.502,35.0286,35.1756,False,False
2253,1598,206.52,849.12,11.242499,48.103679,0.33694,88.19,5882.19,0.5579,34.9946,35.171,False,False
2254,3973,842.19,2540.72,-15.537221,58.167038,0.39153,63.35,3099.61,0.3585,35.009,35.1357,False,False
2255,849,649.43,464.15,17.336921,55.115449,0.35232,72.35,5313.09,0.4999,34.9898,35.1345,False,False
2256,4314,1422.97,2664.54,-17.49742,67.361235,0.39233,63.48,2086.78,0.3604,34.9797,35.1067,False,False
2257,1329,654.53,679.81,13.922809,55.196133,0.34004,80.88,7583.39,0.5312,34.9362,35.0979,False,False
2258,4199,561.01,2645.02,-17.188305,53.715602,0.39179,63.39,2573.99,0.3587,34.9677,35.0945,False,False
2259,3117,2251.51,2101.58,-8.585214,80.477918,0.3527,75.07,3352.92,0.5082,34.9371,35.0873,False,False
2260,919,684.93,499.65,16.77499,55.677453,0.35768,65.0,5582.81,0.4735,34.9321,35.0621,False,False
2261,2161,2102.05,1328.15,3.658993,78.111849,0.35254,74.66,3339.84,0.5071,34.9027,35.0521,False,False
2262,1040,2245.89,528.32,16.321062,80.3889,0.3453,75.77,7189.43,0.5107,34.899,35.0506,False,False
2263,899,48.03,502.44,16.730753,45.594629,0.34401,83.48,3073.32,0.5402,34.8533,35.0203,False,False
2264,2999,2700.97,2028.72,-7.431772,87.59328,0.33494,91.8,3898.15,0.5701,34.8358,35.0194,False,False
2265,2909,1524.16,1996.01,-6.91386,68.963198,0.38838,62.84,4284.43,0.3561,34.8774,35.0031,False,False
2266,1015,1461.41,522.92,16.406598,67.9698,0.39048,63.18,2249.54,0.3594,34.8477,34.9741,False,False
2267,4123,743.83,2605.24,-16.558647,56.609838,0.38879,62.91,3236.32,0.3568,34.7971,34.9229,False,False
2268,468,840.94,266.09,20.472458,58.147163,0.36401,58.89,4778.57,0.4439,34.7605,34.8783,False,False
2269,125,556.48,80.36,23.412746,53.643962,0.38683,62.59,3816.65,0.3582,34.7479,34.873,False,False
2270,901,107.66,498.1,16.799429,46.538724,0.33473,87.34,4933.36,0.5552,34.6746,34.8493,False,False
2271,353,815.31,213.65,21.302645,57.741408,0.35302,68.68,4352.1,0.4863,34.6818,34.8192,False,False
2272,4125,810.11,2604.22,-16.542488,57.659133,0.38776,62.74,2998.63,0.356,34.679,34.8045,False,False
2273,1068,877.74,564.19,15.753143,58.729752,0.35797,57.92,5081.58,0.4607,34.6641,34.78,False,False
2274,3519,1296.89,2321.63,-12.068723,65.365336,0.38675,62.57,3512.84,0.355,34.6486,34.7737,False,False
2275,17,557.69,10.24,24.522822,53.663109,0.38834,62.83,1782.1,0.3592,34.6347,34.7604,False,False
2276,1050,100.03,559.1,15.833712,46.417801,0.32836,104.0,4557.95,0.5763,34.552,34.76,True,False
2277,4405,1399.27,2690.35,-17.905909,66.98614,0.38797,62.77,2022.62,0.358,34.6167,34.7423,False,False
2278,2692,2415.72,1843.37,-4.497444,83.077582,0.35175,70.09,3715.53,0.4907,34.5968,34.737,False,False
2279,1872,94.93,1035.64,8.289642,46.337208,0.32994,115.88,3695.46,0.5716,34.479,34.7107,True,False
2280,4289,629.01,2677.73,-17.70626,54.7921,0.38728,62.66,2393.08,0.3558,34.5701,34.6954,False,False
2281,2209,2002.15,1387.01,2.72714,76.530297,0.38434,62.18,4392.33,0.3534,34.5509,34.6753,False,False
2282,1460,1716.61,756.21,12.713307,72.009841,0.38678,62.58,2416.41,0.3556,34.5326,34.6577,False,False
2283,2389,2257.98,1585.83,-0.420309,80.580371,0.3438,79.62,2335.49,0.5247,34.4736,34.6329,False,False
2284,2586,1772.31,1772.24,-3.371394,72.891746,0.38604,62.46,2643.34,0.3546,34.4893,34.6142,False,False
2285,72,584.13,48.57,23.916009,54.081632,0.3854,62.36,2637.11,0.3571,34.4873,34.612,False,False
2286,3097,1615.66,2090.84,-8.415199,70.411757,0.3846,62.23,3019.5,0.3539,34.4159,34.5403,False,False
2287,4403,1323.96,2687.58,-17.862094,65.793814,0.38533,62.34,2031.47,0.3573,34.4136,34.5383,False,False
2288,23,748.85,12.46,24.487647,56.689317,0.38478,62.26,1616.16,0.3587,34.3509,34.4754,False,False
2289,710,591.77,395.95,18.416559,54.202669,0.36017,58.27,4691.71,0.4375,34.3589,34.4754,False,False
2290,1700,200.75,905.16,10.355396,48.012349,0.32751,88.38,5245.38,0.5606,34.2878,34.4645,False,False
2291,3696,620.41,2413.18,-13.518169,54.656049,0.34905,64.33,6179.73,0.4708,34.3334,34.4621,False,False
2292,24,782.49,16.77,24.419375,57.221833,0.38426,62.17,1677.78,0.3583,34.3127,34.437,False,False
2293,9,303.25,13.1,24.477513,49.635114,0.38434,62.19,1723.32,0.3549,34.2629,34.3873,False,False
2294,756,2124.84,402.99,18.30517,78.472547,0.32456,86.16,7128.13,0.554,34.1796,34.3519,False,False
2295,886,1902.52,458.67,17.423702,74.953061,0.35588,57.58,4251.78,0.4505,34.2324,34.3476,False,False
2296,2156,1941.06,1328.51,3.653263,75.563231,0.34972,64.72,4436.3,0.4725,34.2069,34.3363,False,False
2297,1041,2276.58,530.04,16.293859,80.874738,0.33164,77.94,7757.22,0.5205,34.1594,34.3153,False,False
2298,1243,2387.7,619.01,14.885397,82.633951,0.32936,81.9,6620.46,0.5353,34.1288,34.2926,False,False
2299,217,15.8,147.39,22.35151,45.08442,0.34943,67.04,2939.03,0.4807,34.1579,34.292,False,False
2300,662,1235.62,363.02,18.937922,64.395442,0.38208,61.82,2478.91,0.3527,34.1495,34.2731,False,False
