cell_id,x,y,lat,lon,area_px,elevation_m,slope_deg,ruggedness_m,coast_distance_km,traversal_cost,settlement_desirability,population_weight,population_estimate
2150,1739.26,1329.23,3.641931,72.368483,1038,289.68,63.23,347.3,248.37,57.72,0.24789,9.5e-05,40.11
2151,1771.69,1328.21,3.657977,72.881849,1029,455.54,68.14,371.49,221.87,59.72,0.23064,8.9e-05,37.32
2152,1812.47,1335.71,3.539232,73.527399,859,483.41,61.22,280.99,159.67,56.71,0.25235,9.7e-05,40.83
2153,1834.31,1321.86,3.758542,73.873144,874,325.65,57.06,259.25,114.73,52.95,0.27239,0.000105,44.07
2154,1879.14,1321.18,3.769294,74.58297,1131,248.82,54.98,266.92,51.68,49.89,0.31987,0.00015,62.92
2155,1911.88,1327.29,3.672636,75.101292,976,113.42,35.74,109.17,53.95,43.47,0.36689,0.000167,69.98
2156,1941.06,1328.51,3.653263,75.563231,895,99.07,41.02,149.46,56.12,44.89,0.34972,0.000154,64.72
2157,1970.57,1332.88,3.584166,76.030413,834,43.41,34.09,109.36,75.08,43.93,0.33658,0.00013,54.46
2158,1995.62,1334.64,3.556156,76.426928,892,-21.03,6.27,17.17,94.48,8.46,0.59765,0.00023,96.7
2159,2037.19,1326.69,3.682082,77.085055,1175,-16.19,11.32,28.29,71.72,16.23,0.52361,0.000202,84.72
2160,2071.69,1329.99,3.629852,77.63121,1040,118.99,50.62,200.22,63.39,47.15,0.31182,0.000123,51.77
2161,2102.05,1328.15,3.658993,78.111849,962,184.55,58.37,230.02,45.92,47.88,0.35254,0.000178,74.66
2162,2126.46,1332.38,3.592081,78.498175,445,11.36,39.73,170.01,16.76,43.27,0.4895,0.000354,148.5
2163,16.38,1353.53,3.257142,45.093598,1123,364.78,72.53,528.0,22.59,58.63,0.32813,0.000213,89.55
2164,34.52,1364.88,3.077549,45.38077,260,152.84,74.6,534.26,10.02,56.83,0.41776,0.000351,147.3
2165,1470.52,1366.83,3.046685,68.11411,438,-58.21,3.19,7.26,10.37,0.0,0.89265,0.000744,312.46
2166,1491.83,1356.8,3.205478,68.45136,799,-52.28,2.32,5.6,35.56,0.0,0.76904,0.000437,183.75
2167,1518.42,1353.62,3.255781,68.872344,975,-35.02,5.84,13.2,71.1,6.48,0.60868,0.000234,98.48
2168,1552.89,1360.45,3.147616,69.418135,1091,101.81,41.2,156.45,124.83,48.22,0.31491,0.000121,50.95
2169,1583.95,1359.31,3.165754,69.90983,819,103.11,40.97,190.89,134.35,49.87,0.30452,0.000117,49.27
2170,1619.74,1357.71,3.190946,70.476382,769,-39.16,1.1,2.81,141.4,1.36,0.67518,0.00026,109.24
2171,1644.6,1362.32,3.117977,70.869939,885,-43.96,1.45,3.25,163.89,2.65,0.6685,0.000258,108.16
2172,1679.6,1362.16,3.120509,71.424068,1366,-22.28,13.72,47.52,197.46,24.65,0.47624,0.000183,77.05
2173,1714.65,1355.02,3.23367,71.978953,990,222.76,57.66,268.47,234.59,54.47,0.27326,0.000105,44.21
2174,1746.4,1362.93,3.108438,72.481504,889,662.07,69.82,416.43,275.35,62.74,0.20581,7.9e-05,33.3
2175,1770.87,1356.34,3.21276,72.868909,750,680.48,72.08,459.11,240.32,64.38,0.19397,7.5e-05,31.38
2176,1800.31,1355.04,3.233216,73.334999,935,698.09,69.98,415.17,194.26,62.95,0.20381,7.9e-05,32.98
2177,1842.75,1354.66,3.239255,74.006772,1250,409.58,51.75,212.82,135.81,52.83,0.27729,0.000107,44.86
2178,1870.0,1358.43,3.179578,74.43828,1125,456.48,59.47,254.44,115.58,53.72,0.26473,0.000102,42.83
2179,1898.12,1353.2,3.262383,74.883446,988,197.28,49.59,184.62,97.63,48.66,0.3029,0.000117,49.01
2180,1932.86,1359.84,3.157285,75.433433,1020,171.01,43.57,157.68,111.02,48.12,0.31095,0.00012,50.31
2181,1965.47,1363.96,3.092037,75.949544,1045,101.42,47.37,199.97,122.26,49.64,0.30321,0.000117,49.06
2182,2001.9,1360.8,3.142013,76.526263,902,0.63,7.54,26.48,137.94,12.98,0.57016,0.00022,92.25
2183,2032.45,1357.16,3.199772,77.009912,1189,27.92,22.14,60.48,124.8,37.92,0.35996,0.000139,58.24
2184,2066.73,1362.71,3.111878,77.552706,1118,183.85,49.75,207.88,116.5,50.23,0.29584,0.000114,47.87
2185,2097.78,1362.4,3.116732,78.044161,988,192.25,55.68,245.81,75.74,49.82,0.2885,0.000111,46.68
2186,2126.17,1357.12,3.200407,78.493639,731,-23.41,18.71,69.84,25.54,27.82,0.5416,0.000342,143.63
2187,2140.13,1378.1,2.868209,78.714669,289,-47.37,12.52,35.14,10.16,15.51,0.741,0.00062,260.52
2188,2797.0,1362.0,3.123093,89.113539,7,-90.72,61.76,519.85,1.75,54.46,0.49724,0.000489,205.36
2189,7.89,1390.14,2.677539,44.959186,630,733.81,73.31,625.16,41.42,65.46,0.22159,0.000118,49.54
2190,26.37,1386.21,2.739809,45.251801,526,282.27,75.56,695.19,16.09,63.68,0.32126,0.000236,99.03
2191,1428.06,1412.32,2.326435,67.441939,220,-59.13,2.67,7.03,9.67,0.0,0.90459,0.000765,321.27
2192,1461.65,1397.1,2.56746,67.973627,470,-56.83,5.23,10.64,7.81,2.42,0.88245,0.000775,325.39
2193,1489.95,1389.84,2.682433,68.421707,1275,-49.02,2.26,5.36,44.19,0.0,0.73874,0.00038,159.81
2194,1522.74,1389.66,2.685217,68.940726,1160,-36.22,3.19,8.05,98.42,3.11,0.64662,0.000249,104.62
2195,1552.45,1391.65,2.653672,69.411079,753,2.45,21.11,101.76,149.18,38.6,0.35989,0.000139,58.23
2196,1579.38,1389.93,2.680973,69.837402,980,99.91,47.16,202.53,181.41,51.28,0.29955,0.000115,48.47
2197,1611.87,1386.64,2.73302,70.351744,1183,-40.05,4.57,11.12,186.77,8.1,0.61953,0.000239,100.24
2198,1645.66,1391.13,2.661926,70.886637,834,-44.84,1.54,3.59,211.0,2.79,0.66716,0.000257,107.94
2199,1675.59,1390.98,2.664324,71.36059,865,7.06,24.49,88.1,233.67,44.09,0.34279,0.000132,55.46
2200,1713.11,1385.81,2.746093,71.954444,1006,422.65,63.0,312.24,267.76,57.4,0.2482,9.6e-05,40.16
2201,1740.44,1394.19,2.61354,72.387175,946,812.18,64.02,323.17,304.93,60.48,0.21974,8.5e-05,35.55
2202,1781.5,1386.14,2.740945,73.03715,1235,901.45,69.05,394.74,252.16,63.63,0.19599,7.5e-05,31.71
2203,1813.81,1386.58,2.73402,73.548622,1141,787.57,64.21,327.33,210.74,60.46,0.22027,8.5e-05,35.64
2204,1834.14,1396.28,2.580485,73.870517,767,570.98,65.31,337.36,202.58,59.31,0.23186,8.9e-05,37.51
2205,1868.5,1392.06,2.647242,74.414545,1168,404.21,58.04,214.66,172.2,53.82,0.2753,0.000106,44.54
2206,1907.65,1387.57,2.718336,75.034281,1394,133.94,48.79,168.59,158.35,50.32,0.30645,0.000118,49.58
2207,1941.16,1391.87,2.650173,75.564739,843,40.31,29.36,87.7,166.49,46.81,0.33547,0.000129,54.28
2208,1971.66,1393.0,2.632315,76.047562,882,14.09,15.45,41.02,173.72,27.54,0.45158,0.000174,73.06
2209,2002.15,1387.01,2.72714,76.530297,883,32.38,19.94,59.79,180.62,35.74,0.38434,0.000148,62.18
2210,2029.64,1394.83,2.603317,76.965538,999,25.44,14.11,31.95,187.87,25.07,0.47189,0.000182,76.35
2211,2064.38,1394.16,2.613947,77.515458,1072,237.16,55.1,257.76,144.17,53.59,0.27631,0.000106,44.71
2212,2097.57,1396.06,2.583824,78.040906,997,529.38,70.53,443.93,90.65,59.82,0.2128,8.2e-05,34.43
2213,2123.4,1389.98,2.680207,78.449797,872,82.59,43.11,214.97,44.98,46.6,0.36713,0.000187,78.66
2214,2147.37,1408.15,2.392558,78.82919,829,9.92,31.38,116.65,24.25,41.7,0.46834,0.000299,125.78
2215,12.25,1414.42,2.2932,45.028235,443,293.43,72.45,603.22,14.52,60.44,0.35669,0.000272,114.04
2216,1395.43,1429.53,2.054066,66.925388,290,-54.57,5.6,14.74,11.95,3.37,0.84121,0.000678,284.75
2217,1416.89,1428.38,2.0722,67.26511,725,-54.78,1.99,5.34,25.87,0.0,0.80799,0.000508,213.57
2218,1452.26,1421.33,2.183811,67.824968,940,-53.7,3.49,7.48,23.02,0.12,0.80016,0.000518,217.48
2219,1487.37,1427.39,2.087916,68.380813,1125,-47.42,2.0,4.74,48.91,0.0,0.72497,0.000352,147.86
2220,1519.1,1425.36,2.120087,68.883166,1117,-36.87,1.96,4.7,95.28,0.82,0.66634,0.000257,107.81
2221,1551.34,1419.68,2.209965,69.393553,1065,-30.25,2.22,5.06,147.85,3.63,0.65638,0.000253,106.2
2222,1589.51,1421.17,2.186378,69.997733,1290,-34.38,2.66,8.16,212.24,4.87,0.64818,0.00025,104.87
2223,1619.1,1426.8,2.097209,70.466255,936,-44.12,1.74,3.97,253.46,3.14,0.66399,0.000256,107.43
2224,1644.38,1423.38,2.151321,70.866471,937,-40.07,5.31,15.4,263.71,9.47,0.60735,0.000234,98.27
2225,1675.64,1417.47,2.244989,71.361316,1153,115.35,41.84,198.49,274.21,51.25,0.29956,0.000115,48.47
2226,1711.04,1421.58,2.179888,71.921663,1261,528.48,64.15,315.65,312.88,58.25,0.24029,9.3e-05,38.88
2227,1742.45,1429.27,2.058088,72.418994,903,778.31,70.92,386.13,345.91,62.47,0.20599,7.9e-05,33.33
2228,1768.26,1414.93,2.285171,72.82755,1174,864.08,64.81,300.92,302.32,60.05,0.22205,8.6e-05,35.93
2229,1801.77,1426.21,2.106589,73.358015,1082,648.1,61.9,310.46,277.94,58.9,0.23372,9e-05,37.82
2230,1837.07,1419.51,2.212695,73.916933,741,531.39,67.63,356.45,236.03,59.71,0.22954,8.8e-05,37.14
2231,1865.69,1418.4,2.230177,74.369929,707,351.45,59.2,279.21,217.33,55.74,0.26168,0.000101,42.34
2232,1896.59,1424.56,2.13267,74.859173,1291,172.48,47.57,197.13,222.1,51.6,0.29596,0.000114,47.89
2233,1934.48,1419.82,2.207759,75.458927,1023,66.85,28.9,98.7,215.71,47.38,0.33051,0.000127,53.48
2234,1970.05,1422.59,2.163955,76.022062,1068,32.27,14.13,40.88,223.76,25.46,0.46841,0.00018,75.79
2235,2002.58,1421.12,2.187158,76.537044,1087,120.91,40.15,167.63,235.64,50.19,0.30764,0.000119,49.77
2236,2030.12,1429.37,2.056492,76.973107,879,141.99,42.95,212.67,221.34,51.93,0.29387,0.000113,47.55
2237,2056.76,1420.0,2.204955,77.394795,808,201.82,47.08,183.76,172.22,51.33,0.29757,0.000115,48.15
2238,2086.1,1427.01,2.09393,77.859249,949,477.16,63.95,321.58,132.01,56.97,0.24428,9.4e-05,39.52
2239,2123.0,1429.01,2.062221,78.443539,1204,264.32,61.58,287.37,80.06,51.98,0.27202,0.000105,44.01
2240,2161.03,1434.99,1.967567,79.045579,819,53.13,43.91,166.16,33.98,44.18,0.4185,0.000242,101.73
2241,2174.46,1426.27,2.10562,79.258164,214,-50.37,15.15,41.98,6.38,19.9,0.72879,0.000658,276.34
2242,2745.97,1430.38,2.040582,88.305613,29,-67.67,47.36,1126.59,1.86,65.08,0.41998,0.000412,173.11
2243,4.17,1431.97,2.015374,44.900315,141,122.83,72.23,419.71,9.08,52.53,0.46063,0.000394,165.58
2244,1395.03,1449.46,1.738482,66.91893,489,-58.3,3.85,8.8,9.6,0.12,0.89045,0.000754,316.7
2245,1416.86,1461.38,1.549872,67.264525,1013,-48.55,1.81,4.37,37.66,0.0,0.76736,0.000426,179.13
2246,1447.25,1448.92,1.747104,67.745654,1006,-48.69,0.93,2.3,67.37,0.0,0.68102,0.000262,110.19
2247,1479.72,1454.16,1.664079,68.259651,920,-47.32,1.35,3.19,80.93,0.0,0.67606,0.00026,109.38
2248,1515.81,1460.3,1.566885,68.831019,1068,-37.76,1.63,3.65,123.5,1.49,0.66872,0.000258,108.2
2249,1549.24,1451.69,1.703138,69.360331,1081,-31.66,2.41,5.43,161.46,4.39,0.65252,0.000251,105.58
2250,1587.24,1455.75,1.638972,69.961915,1313,-37.46,1.49,3.45,224.76,2.76,0.66732,0.000257,107.97
2251,1621.41,1457.33,1.61398,70.502763,790,-41.29,1.5,3.41,281.76,2.75,0.6675,0.000257,108.0
2252,1647.36,1456.83,1.62182,70.913627,765,-30.38,7.92,22.21,317.06,14.1,0.56658,0.000218,91.67
2253,1677.07,1450.1,1.728356,71.384029,1110,142.8,49.8,174.27,327.0,50.58,0.30428,0.000117,49.23
2254,1710.84,1458.68,1.592552,71.918622,1138,380.4,64.44,320.77,366.76,57.41,0.24879,9.6e-05,40.25
2255,1740.31,1456.27,1.630676,72.385085,842,579.47,65.91,319.77,380.79,58.75,0.23584,9.1e-05,38.16
2256,1776.17,1450.83,1.716892,72.952867,971,694.93,58.47,231.51,339.15,56.43,0.25119,9.7e-05,40.64
2257,1803.91,1458.54,1.594823,73.391923,859,557.3,59.92,240.36,323.32,55.79,0.25809,9.9e-05,41.76
2258,1834.35,1451.04,1.713503,73.873809,1275,473.95,63.71,305.23,288.61,57.51,0.24661,9.5e-05,39.9
2259,1866.08,1450.78,1.717688,74.376167,1199,404.74,63.59,311.16,272.61,57.24,0.24968,9.6e-05,40.4
2260,1907.01,1456.53,1.626668,75.02416,1333,357.62,65.94,342.8,278.6,58.03,0.24455,9.4e-05,39.57
2261,1941.69,1451.11,1.712471,75.57311,1188,169.07,45.65,203.42,270.06,51.79,0.29451,0.000113,47.65
2262,1970.98,1458.31,1.598469,76.036805,1139,52.78,26.2,75.43,285.66,46.46,0.33802,0.00013,54.69
2263,2002.52,1459.83,1.574401,76.536142,1183,58.32,36.62,126.35,283.94,48.3,0.32342,0.000125,52.33
2264,2033.52,1457.77,1.606927,77.026953,803,263.02,59.39,295.27,238.52,55.69,0.26341,0.000101,42.62
2265,2062.44,1451.44,1.707161,77.484679,951,168.63,48.77,215.17,189.61,52.21,0.29133,0.000112,47.14
2266,2096.6,1453.48,1.67484,78.025526,958,430.96,66.39,335.68,142.2,57.6,0.24282,9.4e-05,39.29
2267,2122.24,1463.52,1.515985,78.43137,838,319.15,56.8,214.16,114.16,51.29,0.28499,0.00011,46.11
2268,2153.45,1462.23,1.536368,78.925592,1209,229.94,58.28,250.68,61.82,49.63,0.29502,0.00012,50.19
2269,2184.13,1454.86,1.653098,79.411268,471,-36.05,21.15,71.94,12.87,31.28,0.57903,0.000457,192.11
2270,2737.67,1466.62,1.466785,88.174277,245,63.0,66.4,667.93,6.02,60.75,0.41315,0.000376,157.75
2271,2762.93,1448.59,1.752239,88.574122,204,12.92,67.13,343.71,4.76,48.89,0.52346,0.000487,204.68
2272,1378.07,1494.82,1.020482,66.650533,234,-56.72,4.45,9.79,11.04,1.23,0.86864,0.000714,299.81
2273,1390.56,1482.49,1.215694,66.84815,711,-52.42,3.18,7.78,22.52,0.0,0.80566,0.000524,220.03
2274,1427.72,1487.65,1.133915,67.43642,1172,-43.29,1.38,3.28,74.04,0.0,0.67544,0.00026,109.28
2275,1458.25,1485.06,1.174941,67.919778,1059,-42.34,0.75,1.81,115.11,0.0,0.68271,0.000263,110.46
2276,1487.23,1483.57,1.198554,68.378524,986,-43.46,1.53,3.48,133.23,1.7,0.66976,0.000258,108.36
2277,1523.93,1493.17,1.046466,68.959624,1069,-36.89,1.56,3.54,176.56,2.88,0.66621,0.000257,107.79
2278,1551.84,1479.44,1.263841,69.401393,847,-36.41,1.33,2.93,192.29,2.48,0.6698,0.000258,108.37
2279,1583.39,1490.02,1.09643,69.900856,1166,-39.64,0.79,1.8,247.22,1.53,0.67849,0.000261,109.78
2280,1619.63,1485.68,1.16517,70.474696,1095,-38.36,1.48,3.25,297.75,2.73,0.66761,0.000257,108.02
2281,1653.85,1488.12,1.12652,71.016311,889,-11.36,13.54,47.95,353.74,24.44,0.47777,0.000184,77.3
2282,1678.96,1480.05,1.254239,71.413803,832,120.15,44.65,151.34,375.87,49.61,0.31217,0.00012,50.51
2283,1707.85,1491.7,1.069883,71.871231,1147,275.24,53.38,215.57,415.45,52.96,0.28388,0.000109,45.93
2284,1747.97,1479.7,1.259708,72.506433,1000,532.55,55.84,228.17,407.92,55.19,0.26298,0.000101,42.55
2285,1775.84,1486.23,1.156472,72.947582,995,588.74,58.74,228.21,390.13,55.58,0.25918,0.0001,41.93
2286,1807.27,1489.94,1.097694,73.445099,1131,428.82,53.47,188.77,369.61,53.07,0.28058,0.000108,45.4
2287,1838.4,1492.15,1.062701,73.937977,1265,354.68,50.69,184.45,354.26,52.41,0.28682,0.00011,46.41
2288,1873.57,1483.01,1.207348,74.494761,1122,161.43,39.45,116.88,326.42,48.68,0.31877,0.000123,51.58
2289,1903.68,1488.55,1.119739,74.971378,829,138.43,45.86,157.5,333.96,49.96,0.30918,0.000119,50.02
2290,1935.04,1490.15,1.094423,75.467943,1188,74.71,40.24,155.74,338.49,49.45,0.31414,0.000121,50.83
2291,1965.74,1494.09,1.032049,75.953818,981,80.02,37.78,116.44,346.24,48.1,0.32464,0.000125,52.53
2292,1993.64,1490.75,1.084899,76.39557,898,161.9,47.42,189.29,326.73,51.24,0.29885,0.000115,48.35
2293,2029.61,1486.19,1.157026,76.965014,837,392.82,67.85,358.83,270.75,58.84,0.23804,9.2e-05,38.51
2294,2060.24,1479.63,1.260968,77.449903,897,314.05,61.27,293.82,219.72,55.99,0.26035,0.0001,42.12
2295,2088.18,1491.82,1.067954,77.892221,1113,371.06,54.74,216.81,182.39,53.67,0.27698,0.000107,44.81
2296,2120.3,1488.55,1.119746,78.400658,945,416.8,56.97,242.87,126.8,53.54,0.26953,0.000104,43.61
2297,2158.24,1495.62,1.007749,79.001392,1041,439.8,67.67,373.19,73.59,55.94,0.23819,9.2e-05,38.54
2298,2186.75,1485.68,1.165068,79.452681,991,119.01,60.2,297.38,25.02,48.88,0.40407,0.000256,107.71
2299,2210.44,1496.1,1.00015,79.827676,517,35.35,44.56,224.79,9.51,45.05,0.52358,0.000444,186.56
2300,2733.23,1482.42,1.216765,88.103996,261,157.37,77.74,856.23,6.21,66.79,0.37379,0.000339,142.2
2301,1376.18,1521.11,0.604194,66.620496,348,-60.05,2.16,5.44,9.35,0.0,0.91369,0.000778,326.63
2302,1396.82,1516.2,0.681935,66.947271,1048,-50.64,3.3,7.44,40.86,0.61,0.73698,0.000395,165.86
2303,1426.75,1519.87,0.62381,67.421192,968,-41.64,0.61,1.57,91.5,0.0,0.68428,0.000264,110.71
2304,1458.45,1523.16,0.571703,67.922953,1192,-39.99,0.99,2.41,145.59,1.34,0.6766,0.000261,109.47
2305,1492.09,1509.84,0.782601,68.455501,902,-40.12,1.55,3.57,177.61,2.83,0.66664,0.000257,107.86
2306,1515.88,1524.36,0.552791,68.83211,894,-40.1,1.49,3.31,217.4,2.73,0.6676,0.000257,108.02
2307,1555.52,1512.27,0.744201,69.459691,1126,-40.9,0.94,2.32,237.16,1.78,0.6762,0.00026,109.41
2308,1584.06,1525.93,0.52792,69.911582,1058,-38.24,1.78,4.54,288.85,3.27,0.66272,0.000255,107.23
2309,1619.42,1517.26,0.665173,70.471352,1176,-34.35,1.67,3.93,326.16,3.09,0.66424,0.000256,107.47
2310,1650.96,1521.3,0.601273,70.970639,1160,20.64,23.93,120.19,376.1,44.4,0.33468,0.000129,54.15
2311,1682.53,1519.67,0.627045,71.470457,1183,260.41,58.21,271.35,422.78,54.83,0.26994,0.000104,43.67
2312,1715.88,1521.45,0.598857,71.998361,1004,207.55,54.07,222.39,466.68,52.73,0.2867,0.00011,46.39
2313,1746.1,1513.47,0.725171,72.476797,1059,291.56,60.42,275.09,458.13,55.18,0.26682,0.000103,43.17
2314,1777.14,1518.21,0.650151,72.968149,990,326.05,52.87,214.56,437.38,53.27,0.28068,0.000108,45.41
2315,1811.48,1521.71,0.594658,73.511763,956,492.72,46.65,150.8,418.25,52.17,0.28642,0.00011,46.34
2316,1846.58,1527.74,0.499272,74.06754,995,484.66,53.09,182.9,411.19,53.25,0.27833,0.000107,45.03
2317,1874.05,1514.21,0.713417,74.502401,1039,375.92,57.13,239.15,380.55,54.49,0.27068,0.000104,43.79
2318,1906.56,1517.45,0.662192,75.016939,912,352.85,61.14,252.19,384.7,54.79,0.26877,0.000104,43.49
2319,1938.24,1521.91,0.591489,75.518561,843,82.19,36.73,131.34,393.9,48.64,0.32036,0.000123,51.83
2320,1972.56,1523.82,0.561391,76.061881,733,79.31,34.73,116.94,385.63,48.11,0.32456,0.000125,52.51
2321,1996.73,1527.14,0.508831,76.444491,898,179.54,50.76,192.13,352.52,51.47,0.29684,0.000114,48.03
2322,2021.08,1512.41,0.741907,76.830028,978,271.57,56.51,245.21,303.96,53.98,0.27617,0.000106,44.68
2323,2056.02,1513.25,0.728591,77.383053,1180,367.05,55.56,223.74,246.97,53.88,0.27541,0.000106,44.56
2324,2094.24,1522.17,0.587391,77.988166,1003,436.99,49.0,149.87,192.23,51.75,0.29052,0.000112,47.01
2325,2128.65,1519.35,0.632143,78.532946,1229,523.13,53.21,188.33,139.5,52.91,0.27579,0.000106,44.62
2326,2162.76,1525.21,0.539351,79.072963,822,790.1,70.99,472.52,98.46,62.99,0.18842,7.3e-05,30.49
2327,2188.69,1520.33,0.61664,79.483402,804,689.21,73.28,504.77,57.9,61.63,0.20896,9e-05,37.7
2328,2216.26,1524.87,0.544699,79.919852,986,411.99,69.93,419.11,33.85,55.61,0.32059,0.000186,78.04
2329,2239.07,1533.53,0.407529,80.281022,488,164.32,63.66,406.8,15.77,52.65,0.41424,0.000306,128.66
2330,1370.85,1553.42,0.092753,66.536147,576,-58.96,2.15,5.08,15.24,0.0,0.86604,0.000648,272.34
2331,1396.67,1549.3,0.157906,66.944878,984,-51.31,2.24,5.01,56.79,0.0,0.69472,0.000303,127.35
2332,1425.91,1549.8,0.150066,67.407868,847,-42.57,1.44,3.19,105.7,0.33,0.67398,0.00026,109.05
2333,1454.57,1558.86,0.006529,67.861507,1103,-36.67,1.1,2.6,157.96,2.09,0.67335,0.000259,108.95
2334,1487.45,1546.49,0.202446,68.382103,1179,-36.52,2.1,4.8,205.47,3.82,0.65773,0.000253,106.42
2335,1520.28,1552.0,0.115282,68.901865,851,-36.53,2.42,5.54,258.12,4.37,0.65276,0.000251,105.61
2336,1548.93,1546.73,0.198648,69.355437,1230,-40.87,2.43,5.42,278.82,4.35,0.65301,0.000252,105.65
2337,1588.07,1554.54,0.075059,69.974921,720,-31.06,2.35,6.03,329.94,4.31,0.65318,0.000252,105.68
2338,1612.26,1551.02,0.13076,70.357917,1023,-26.88,1.5,3.24,354.56,2.84,0.66637,0.000257,107.82
2339,1645.67,1555.54,0.059182,70.886903,1219,57.03,29.93,162.0,403.45,49.55,0.31366,0.000121,50.75
2340,1679.08,1554.35,0.077932,71.415799,784,206.38,55.88,349.36,448.69,57.21,0.25293,9.7e-05,40.92
2341,1705.76,1551.11,0.129229,71.838212,840,105.1,40.48,245.76,484.93,52.85,0.28744,0.000111,46.51
2342,1737.86,1547.46,0.187107,72.346282,1019,26.39,12.7,49.46,511.72,23.36,0.48608,0.000187,78.65
2343,1773.64,1549.94,0.147843,72.912811,1269,126.57,32.88,112.47,489.74,48.28,0.32245,0.000124,52.17
2344,1811.87,1550.14,0.144642,73.518,1187,570.43,60.06,259.56,464.96,56.56,0.25215,9.7e-05,40.8
2345,1845.73,1558.02,0.019876,74.054053,824,664.99,54.32,204.36,463.4,55.26,0.26036,0.0001,42.12
2346,1874.8,1549.23,0.159048,74.514206,1023,488.16,56.28,223.08,441.31,54.7,0.26734,0.000103,43.25
2347,1901.01,1553.99,0.083708,74.929182,879,504.45,62.1,286.15,448.23,57.04,0.24959,9.6e-05,40.38
2348,1927.04,1546.94,0.195309,75.341147,937,259.46,59.6,268.49,437.54,54.72,0.27077,0.000104,43.81
2349,1961.65,1548.73,0.167037,75.889073,1190,59.93,27.2,125.74,420.62,48.29,0.32348,0.000125,52.34
2350,2003.71,1557.84,0.022711,76.554959,1005,39.51,23.85,68.23,361.45,42.55,0.34821,0.000134,56.34
2351,2033.42,1546.12,0.208254,77.025373,1257,90.99,25.92,68.24,305.95,46.33,0.33759,0.00013,54.62
2352,2068.16,1547.64,0.184291,77.575311,1215,307.65,49.84,176.95,254.34,51.82,0.2921,0.000113,47.26
2353,2100.33,1551.73,0.11944,78.08455,849,593.31,58.57,235.89,213.07,55.88,0.25685,9.9e-05,41.56
2354,2126.89,1556.84,0.038647,78.505061,891,810.36,56.24,241.3,181.73,57.57,0.24095,9.3e-05,38.99
2355,2154.46,1552.51,0.10708,78.941486,1083,1055.81,67.69,464.7,139.28,66.36,0.17064,6.6e-05,27.61
2356,2187.72,1553.5,0.091478,79.46797,928,770.47,77.68,683.39,101.15,70.43,0.13905,5.4e-05,22.5
2357,2216.43,1556.68,0.041197,79.922501,911,350.59,62.35,326.48,69.91,53.51,0.25666,9.9e-05,41.53
2358,2251.11,1556.86,0.038311,80.471607,631,240.42,70.27,436.16,19.06,54.37,0.37742,0.000258,108.16
2359,2277.57,1568.32,-0.14321,80.89051,340,73.45,61.88,340.18,11.3,49.47,0.47248,0.000386,162.18
2360,1345.51,1594.88,-0.563591,66.135057,262,-59.47,1.86,4.4,11.76,0.0,0.89783,0.000727,305.16
2361,1363.66,1585.87,-0.421005,66.42232,799,-58.06,1.68,3.94,24.83,0.0,0.81591,0.000519,217.89
2362,1391.09,1582.68,-0.37049,66.85654,1157,-50.72,1.78,4.22,62.69,0.0,0.67934,0.000271,114.03
2363,1419.98,1585.89,-0.421353,67.313933,1038,-43.98,1.24,3.0,111.1,0.22,0.67659,0.000261,109.47
2364,1449.05,1587.65,-0.449169,67.774243,846,-34.7,2.2,5.01,160.23,4.0,0.65604,0.000253,106.14
2365,1481.63,1588.11,-0.456491,68.289886,1225,-30.22,0.93,2.05,215.92,1.83,0.67555,0.00026,109.3
2366,1510.93,1580.96,-0.343268,68.753861,1094,-30.26,1.18,2.7,262.89,2.27,0.67159,0.000259,108.66
2367,1542.85,1583.32,-0.380685,69.259078,950,-30.44,1.51,3.91,316.8,2.85,0.66631,0.000257,107.81
2368,1576.58,1577.49,-0.288272,69.793128,1282,-40.44,4.12,9.69,350.11,7.31,0.62661,0.000241,101.38
2369,1618.12,1588.72,-0.466078,70.450723,1221,-30.91,2.7,6.19,409.73,4.9,0.64792,0.00025,104.83
2370,1648.46,1586.69,-0.433911,70.931102,848,-17.81,5.18,13.94,443.41,9.37,0.60788,0.000234,98.35
2371,1678.35,1579.74,-0.323998,71.404271,764,-5.65,12.96,33.73,474.28,23.01,0.48972,0.000189,79.23
2372,1711.33,1580.12,-0.32996,71.926386,958,-4.5,10.4,34.47,520.82,18.81,0.52534,0.000202,85.0
2373,1743.77,1581.25,-0.347833,72.4399,1277,119.95,42.55,170.96,554.97,50.31,0.30677,0.000118,49.63
2374,1778.55,1586.45,-0.430168,72.990505,1358,422.96,62.46,327.63,544.63,57.94,0.24417,9.4e-05,39.51
2375,1810.12,1585.06,-0.408108,73.490281,975,800.84,69.17,421.58,524.07,63.88,0.19569,7.5e-05,31.66
2376,1838.31,1580.66,-0.338504,73.936566,770,685.39,56.61,235.56,504.78,56.5,0.25078,9.7e-05,40.57
2377,1872.28,1585.39,-0.413441,74.474291,1078,522.1,55.49,207.29,504.78,54.37,0.26926,0.000104,43.56
2378,1902.14,1585.01,-0.407359,74.947097,874,416.76,51.52,182.07,502.52,52.75,0.28321,0.000109,45.82
2379,1932.96,1579.4,-0.318633,75.43494,1147,413.11,59.88,246.23,484.3,55.0,0.26627,0.000103,43.08
2380,1969.58,1583.64,-0.385618,76.014643,1318,279.33,53.99,262.22,435.12,54.64,0.27108,0.000104,43.86
